# tstamp	temp	rate	angle	adjusted_rate
1268594914.240399 33.599998 -1.192550 265.271462 -1.161135
1268594914.340407 33.599998 -0.811300 265.193474 -0.779885
1268594914.440413 33.599998 -0.881450 265.108470 -0.850035
1268594914.540421 33.599998 -1.860500 264.925562 -1.829085
1268594914.640426 33.599998 -1.241350 264.804568 -1.209935
1268594914.740432 33.650002 3.159800 265.123690 3.191215
1268594914.840446 33.650002 3.623400 265.489171 3.654815
1268594914.940446 33.599998 2.016050 265.693918 2.047465
1268594915.040451 33.599998 2.290550 265.926114 2.321965
1268594915.140458 33.599998 2.006900 266.129946 2.038315
1268594915.240465 33.599998 1.445700 266.277657 1.477115
1268594915.340495 33.650002 1.564650 266.437264 1.596065
1268594915.540486 33.599998 0.012200 266.524982 0.043615
1268594915.640491 33.599998 -0.125050 266.515618 -0.093635
1268594915.740498 33.599998 -0.707600 266.448000 -0.676185
1268594915.840504 33.599998 -1.177300 266.333411 -1.145885
1268594915.940510 33.650002 -0.582550 266.278298 -0.551135
1268594916.040534 33.650002 -1.311500 266.150289 -1.280085
1268594916.240530 33.599998 -3.156750 265.667047 -3.125335
1268594916.340537 33.599998 -7.783600 264.891829 -7.752185
1268594916.440543 33.599998 -3.693550 264.525615 -3.662135
1268594916.540549 33.599998 -3.208600 264.207897 -3.177185
1268594916.640556 33.599998 -1.830000 264.028038 -1.798585
1268594916.740576 33.599998 1.631750 264.194355 1.663165
1268594916.940577 33.650002 -0.783850 264.163428 -0.752435
1268594917.040583 33.650002 -0.240950 264.142474 -0.209535
1268594917.140589 33.650002 -1.268800 264.018736 -1.237385
1268594917.240595 33.650002 -0.988200 263.923057 -0.956785
1268594917.340603 33.599998 -0.896700 263.836529 -0.865285
1268594917.440616 33.599998 -0.911950 263.748475 -0.880535
1268594917.540626 33.599998 -1.033950 263.648222 -1.002535
1268594917.740629 33.599998 -0.414800 263.582220 -0.383385
1268594917.840636 33.599998 4.465200 264.031881 4.496615
1268594917.940644 33.599998 3.632550 264.398278 3.663965
1268594918.040648 33.599998 3.272650 264.728684 3.304065
1268594918.140654 33.599998 4.117500 265.143576 4.148915
1268594918.240662 33.599998 2.662650 265.412982 2.694065
1268594918.340670 33.650002 2.763300 265.692454 2.794715
1268594918.440674 33.650002 1.335900 265.829185 1.367315
1268594918.540682 33.650002 0.637450 265.896072 0.668865
1268594918.640688 33.650002 0.735050 265.972718 0.766465
1268594918.740695 33.599998 0.442250 266.020085 0.473665
1268594918.840701 33.599998 0.835700 266.106796 0.867115
1268594918.940706 33.599998 0.552050 266.165143 0.583465
1268594919.040738 33.599998 -0.204350 266.147849 -0.172935
1268594919.240727 33.599998 -1.997750 265.840287 -1.966335
1268594919.340734 33.650002 -2.501000 265.593329 -2.469585
1268594919.440741 33.650002 -3.534950 265.242975 -3.503535
1268594919.540762 33.650002 -2.412550 265.004862 -2.381135
1268594919.740760 33.599998 -2.485750 264.499050 -2.454335
1268594919.840765 33.599998 -1.589050 264.343286 -1.557635
1268594919.940773 33.599998 -2.016050 264.144823 -1.984635
1268594920.040779 33.599998 -1.921500 263.955814 -1.890085
1268594920.140786 33.599998 -2.375950 263.721361 -2.344535
1268594920.240796 33.599998 -2.400350 263.484467 -2.368935
1268594920.340800 33.599998 -2.061800 263.281429 -2.030385
1268594920.440806 33.599998 -2.653500 263.019220 -2.622085
1268594920.540812 33.599998 -2.135000 262.808862 -2.103585
1268594920.640817 33.599998 -1.775100 262.634493 -1.743685
1268594920.740825 33.599998 -2.333250 262.404310 -2.301835
1268594920.840832 33.599998 -1.759850 262.231466 -1.728435
1268594920.940862 33.599998 -2.318000 262.002808 -2.286585
1268594921.140851 33.599998 -2.223450 261.555251 -2.192035
1268594921.240858 33.599998 -2.415600 261.316832 -2.384185
1268594921.340864 33.599998 -2.369850 261.082989 -2.338435
1268594921.440871 33.599998 -2.903600 260.795770 -2.872185
1268594921.540883 33.599998 -3.086600 260.490252 -3.055185
1268594921.640904 33.599998 -3.861300 260.107263 -3.829885
1268594921.840896 33.599998 -6.560550 259.023476 -6.529135
1268594921.940904 33.599998 -7.341350 258.292483 -7.309935
1268594922.040910 33.599998 -6.344000 257.661224 -6.312585
1268594922.140917 33.599998 -5.413750 257.122991 -5.382335
1268594922.240923 33.599998 -4.474350 256.678697 -4.442935
1268594922.340951 33.599998 -4.224250 256.259414 -4.192835
1268594922.540942 33.599998 4.026000 256.558802 4.057415
1268594922.640949 33.599998 2.501000 256.812043 2.532415
1268594922.740959 33.599998 2.677900 257.082975 2.709315
1268594922.840962 33.599998 1.311500 257.217266 1.342915
1268594922.940970 33.599998 0.963800 257.316788 0.995215
1268594923.040990 33.599998 0.710650 257.390994 0.742065
1268594923.240988 33.599998 1.976400 257.721797 2.007815
1268594923.340996 33.599998 -0.280600 257.696879 -0.249185
1268594923.441001 33.599998 -0.765550 257.623465 -0.734135
1268594923.541010 33.599998 -0.149450 257.611662 -0.118035
1268594923.641015 33.599998 -1.714100 257.443393 -1.682685
1268594923.741026 33.599998 -0.982100 257.348325 -0.950685
1268594923.841040 33.599998 -0.683200 257.283146 -0.651785
1268594924.041042 33.599998 -1.052250 257.031704 -1.020835
1268594924.141047 33.599998 -0.936350 256.941211 -0.904935
1268594924.241054 33.599998 -1.415200 256.802832 -1.383785
1268594924.341080 33.599998 -2.061800 256.599794 -2.030385
1268594924.541075 33.599998 -1.729350 256.223912 -1.697935
1268594924.641082 33.599998 -2.135000 256.013553 -2.103585
1268594924.741087 33.599998 -1.421300 255.874565 -1.389885
1268594924.841094 33.599998 0.500200 255.927726 0.531615
1268594924.941100 33.599998 1.015650 256.032433 1.047065
1268594925.041107 33.599998 2.372900 256.272864 2.404315
1268594925.141117 33.650002 2.976800 256.573686 3.008215
1268594925.241120 33.650002 2.351550 256.811982 2.382965
1268594925.341145 33.650002 2.281400 257.043264 2.312815
1268594925.541139 33.650002 1.146800 257.381692 1.178215
1268594925.641146 33.650002 2.074000 257.592233 2.105415
1268594925.741154 33.650002 3.827750 257.978150 3.859165
1268594925.841161 33.650002 6.005450 258.581836 6.036865
1268594925.941166 33.599998 7.981850 259.383163 8.013265
1268594926.041192 33.599998 8.820600 260.268364 8.852015
1268594926.241185 33.599998 10.333400 262.357187 10.364815
1268594926.341194 33.599998 10.888500 263.449179 10.919915
1268594926.441198 33.599998 11.684550 264.620775 11.715965
1268594926.541205 33.599998 12.630050 265.886922 12.661465
1268594926.641211 33.599998 14.295350 267.319598 14.326765
1268594926.741229 33.599998 13.005200 268.623260 13.036615
1268594926.941231 33.599998 10.357800 270.783148 10.389215
1268594927.041237 33.599998 8.967000 271.682989 8.998415
1268594927.141244 33.599998 7.743950 272.460526 7.775365
1268594927.241251 33.599998 7.094300 273.173097 7.125715
1268594927.341258 33.599998 8.799250 274.056164 8.830665
1268594927.441273 33.599998 9.113400 274.970645 9.144815
1268594927.541274 33.599998 10.251050 275.998892 10.282465
1268594927.641277 33.599998 12.986900 277.300723 13.018315
1268594927.741284 33.650002 13.505400 278.654405 13.536815
1268594927.841290 33.650002 15.030400 280.160586 15.061815
1268594927.941296 33.599998 15.887450 281.752473 15.918865
1268594928.041303 33.599998 15.841700 283.339784 15.873115
1268594928.141315 33.599998 14.804700 284.823396 14.836115
1268594928.241316 33.599998 11.919400 286.018477 11.950815
1268594928.341326 33.599998 14.386850 287.460304 14.418265
1268594928.441329 33.599998 14.688800 288.932325 14.720215
1268594928.541335 33.599998 16.927500 290.628217 16.958915
1268594928.641342 33.599998 18.644650 292.495823 18.676065
1268594928.741351 33.650002 21.728200 294.671785 21.759615
1268594928.841356 33.650002 23.027500 296.977676 23.058915
1268594928.941363 33.599998 23.329450 299.313763 23.360865
1268594929.041389 33.599998 21.093800 301.426284 21.125215
1268594929.241381 33.599998 11.041000 304.048857 11.072415
1268594929.341391 33.599998 7.499950 304.801994 7.531365
1268594929.441395 33.599998 7.118700 305.517005 7.150115
1268594929.541404 33.599998 7.133950 306.233542 7.165365
1268594929.641408 33.599998 10.193100 307.255993 10.224515
1268594929.741439 33.599998 11.754700 308.434605 11.786115
1268594929.941430 33.599998 14.020850 311.032778 14.052265
1268594930.041436 33.599998 14.484450 312.484364 14.515865
1268594930.141459 33.599998 14.896200 313.977126 14.927615
1268594930.341454 33.650002 15.213400 317.053844 15.244815
1268594930.441481 33.650002 15.015150 318.558500 15.046565
1268594930.641473 33.599998 8.607100 320.568633 8.638515
1268594930.741480 33.599998 6.530050 321.224780 6.561465
1268594930.841487 33.599998 4.410300 321.668951 4.441715
1268594930.941493 33.599998 3.205550 321.992648 3.236965
1268594931.041499 33.599998 3.327550 322.328544 3.358965
1268594931.141521 33.650002 4.703100 322.801996 4.734515
1268594931.341519 33.599998 9.628850 324.337244 9.660265
1268594931.441525 33.599998 10.970850 325.437470 11.002265
1268594931.541532 33.599998 12.349450 326.675557 12.380865
1268594931.641538 33.599998 10.452350 327.723933 10.483765
1268594931.741546 33.599998 8.518650 328.578940 8.550065
1268594931.841560 33.599998 8.106900 329.392771 8.138315
1268594932.041567 33.599998 5.782800 330.607159 5.814215
1268594932.141573 33.650002 6.914350 331.301736 6.945765
1268594932.241578 33.650002 7.731750 332.078052 7.763165
1268594932.341586 33.599998 5.404600 332.621654 5.436015
1268594932.441592 33.599998 7.789700 333.403765 7.821115
1268594932.541599 33.599998 7.762250 334.183132 7.793665
1268594932.641605 33.599998 7.228500 334.909123 7.259915
1268594932.741633 33.599998 7.737850 335.686050 7.769265
1268594932.941624 33.599998 8.052000 337.271928 8.083415
1268594933.041630 33.599998 10.601800 338.335249 10.633215
1268594933.141637 33.599998 8.716900 339.210081 8.748315
1268594933.241644 33.599998 7.869000 340.000122 7.900415
1268594933.341649 33.599998 8.158750 340.819139 8.190165
1268594933.441681 33.599998 5.782800 341.400560 5.814215
1268594933.641670 33.599998 4.626850 342.370338 4.658265
1268594933.741676 33.599998 3.495300 342.723010 3.526715
1268594933.841682 33.599998 3.470900 343.073241 3.502315
1268594933.941689 33.599998 3.592900 343.435673 3.624315
1268594934.041695 33.599998 2.897500 343.728564 2.928915
1268594934.141721 33.599998 3.187250 344.050431 3.218665
1268594934.341717 33.599998 3.412950 344.745404 3.444365
1268594934.441722 33.599998 3.379400 345.086485 3.410815
1268594934.541729 33.599998 3.486150 345.438242 3.517565
1268594934.641735 33.599998 3.763700 345.817753 3.795115
1268594934.741744 33.650002 3.428200 346.163715 3.459615
1268594934.841749 33.650002 4.788500 346.645706 4.819915
1268594934.941918 33.599998 3.965000 347.045348 3.996415
1268594935.141767 33.599998 5.465600 347.988286 5.497015
1268594935.242265 33.599998 4.193750 348.410802 4.225165
1268594935.441787 33.599998 5.066050 349.396440 5.097465
1268594935.541966 33.599998 5.084350 349.908017 5.115765
1268594935.741807 33.599998 6.450750 351.099835 6.482165
1268594935.841816 33.599998 6.249450 351.727921 6.280865
1268594935.941822 33.599998 8.527800 352.583843 8.559215
1268594936.041827 33.599998 8.387500 353.425734 8.418915
1268594936.141835 33.599998 8.296000 354.258476 8.327415
1268594936.241841 33.599998 9.409250 355.202542 9.440665
1268594936.341850 33.599998 8.662000 356.071884 8.693415
1268594936.441864 33.599998 8.006250 356.875650 8.037665
1268594936.641867 33.599998 6.664250 358.379483 6.695665
1268594936.741874 33.599998 6.084750 358.991100 6.116165
1268594936.841882 33.599998 5.676050 359.561846 5.707465
1268594936.941887 33.599998 4.681750 0.033163 4.713165
1268594937.041918 33.599998 4.083950 0.444699 4.115365
1268594937.241907 33.599998 3.153700 1.089957 3.185115
1268594937.341913 33.599998 3.028650 1.395964 3.060065
1268594937.441920 33.599998 2.732800 1.672385 2.764215
1268594937.541927 33.599998 2.345450 1.910072 2.376865
1268594937.641934 33.599998 2.607750 2.173988 2.639165
1268594937.741960 33.599998 1.970300 2.374160 2.001715
1268594937.941953 33.599998 0.789950 2.673243 0.821365
1268594938.041960 33.599998 0.704550 2.746839 0.735965
1268594938.141967 33.599998 -1.464000 2.603581 -1.432585
1268594938.241973 33.599998 -2.659600 2.340762 -2.628185
1268594938.341980 33.599998 -1.695800 2.174324 -1.664385
1268594938.441992 33.599998 -3.324500 1.845015 -3.293085
1268594938.641999 33.599998 -6.392800 0.609643 -6.361385
1268594938.742005 33.599998 -7.503000 -0.137515 -7.471585
1268594938.842011 33.599998 -6.298250 -0.764199 -6.266835
1268594938.942027 33.599998 -6.048150 -1.365872 -6.016735
1268594939.142035 33.599998 -7.344400 -2.729039 -7.312985
1268594939.242039 33.599998 -7.045500 -3.430448 -7.014085
1268594939.346125 33.599998 -6.716100 -4.098916 -6.684685
1268594939.542059 33.599998 -5.325300 -5.193988 -5.293885
1268594939.642064 33.599998 -4.928800 -5.683727 -4.897385
1268594939.742070 33.599998 -4.880000 -6.168585 -4.848585
1268594939.842074 33.599998 -4.355400 -6.600984 -4.323985
1268594939.942084 33.599998 -4.187650 -7.016607 -4.156235
1268594940.042088 33.599998 -3.416000 -7.355066 -3.384585
1268594940.142096 33.599998 -3.489200 -7.700844 -3.457785
1268594940.242980 33.599998 -2.900550 -7.987758 -2.869135
1268594940.442115 33.599998 3.019500 -7.624320 3.050915
1268594940.542124 33.599998 4.395050 -7.181673 4.426465
1268594940.642128 33.599998 5.810250 -6.597507 5.841665
1268594940.742149 33.650002 4.163250 -6.178040 4.194665
1268594940.942148 33.599998 4.068700 -5.333617 4.100115
1268594941.042153 33.599998 4.962350 -4.834241 4.993765
1268594941.142161 33.599998 9.994850 -3.831614 10.026265
1268594941.242180 33.599998 6.926550 -3.135818 6.957965
1268594941.442181 33.599998 6.798450 -1.767710 6.829865
1268594941.542187 33.599998 5.569300 -1.207638 5.600715
1268594941.642194 33.599998 5.493050 -0.655192 5.524465
1268594941.743560 33.599998 6.035950 -0.048455 6.067365
1268594941.942215 33.599998 5.364950 1.033258 5.396365
1268594942.042220 33.599998 5.078250 1.544224 5.109665
1268594942.142227 33.599998 5.358850 2.083251 5.390265
1268594942.242805 33.599998 5.093500 2.595742 5.124915
1268594942.442246 33.599998 5.215500 3.682945 5.246915
1268594942.542253 33.650002 5.596750 4.245762 5.628165
1268594942.642259 33.650002 4.434700 4.692373 4.466115
1268594942.842272 33.599998 3.248250 5.441941 3.279665
1268594943.042288 33.599998 -3.690500 5.278339 -3.659085
1268594943.142294 33.599998 -8.308200 4.450661 -8.276785
1268594943.242300 33.599998 -6.328750 3.820927 -6.297335
1268594943.342306 33.599998 -6.481250 3.175944 -6.449835
1268594943.442312 33.599998 -5.255150 2.653570 -5.223735
1268594943.638325 33.599998 9.262850 3.930483 9.294265
1268594943.738333 33.599998 9.860650 4.919690 9.892065
1268594943.838339 33.599998 9.577000 5.880531 9.608415
1268594943.938346 33.599998 7.048550 6.588528 7.079965
1268594944.038354 33.599998 5.913950 7.183064 5.945365
1268594944.138359 33.599998 5.050800 7.691286 5.082215
1268594944.242365 33.599998 4.367600 8.131187 4.399015
1268594944.442379 33.599998 2.818200 8.816400 2.849615
1268594944.542402 33.599998 2.775500 9.097092 2.806915
1268594944.742394 33.599998 -0.122000 9.328465 -0.090585
1268594944.938413 33.599998 -8.927350 7.933273 -8.895935
1268594945.038417 33.599998 -10.022300 6.934184 -9.990885
1268594945.138426 33.599998 -9.451950 5.992131 -9.420535
1268594945.238430 33.599998 -11.522900 4.842982 -11.491485
1268594945.338437 33.599998 -15.292700 3.316854 -15.261285
1268594945.438444 33.599998 -17.790650 1.540930 -17.759235
1268594945.538451 33.599998 -16.378500 -0.093778 -16.347085
1268594945.638471 33.599998 -14.920600 -1.582697 -14.889185
1268594945.838471 33.599998 -10.699400 -4.020074 -10.667985
1268594945.938479 33.599998 -9.793550 -4.996287 -9.762135
1268594946.038484 33.599998 -7.350500 -5.728196 -7.319085
1268594946.138491 33.599998 -4.196800 -6.144734 -4.165385
1268594946.238496 33.599998 -3.236050 -6.465198 -3.204635
1268594946.338509 33.599998 -2.970700 -6.759126 -2.939285
1268594946.538516 33.599998 -3.086600 -7.346678 -3.055185
1268594946.638522 33.599998 -2.290550 -7.572592 -2.259135
1268594946.738530 33.599998 -2.135000 -7.782950 -2.103585
1268594946.838550 33.599998 -2.415600 -8.021369 -2.384185
1268594947.038550 33.599998 -1.094950 -8.344181 -1.063535
1268594947.138557 33.599998 -0.591700 -8.400209 -0.560285
1268594947.238562 33.599998 -0.396500 -8.436718 -0.365085
1268594947.338569 33.599998 1.839150 -8.249661 1.870565
1268594947.438575 33.599998 1.235250 -8.122995 1.266665
1268594947.538586 33.599998 1.781200 -7.941733 1.812615
1268594947.638588 33.599998 1.601250 -7.778467 1.632665
1268594947.738598 33.599998 0.872300 -7.688095 0.903715
1268594947.838601 33.599998 1.162050 -7.568749 1.193465
1268594947.938608 33.599998 0.186050 -7.547002 0.217465
1268594948.038617 33.599998 0.439200 -7.499941 0.470615
1268594948.138621 33.599998 0.100650 -7.486734 0.132065
1268594948.238626 33.599998 -0.137250 -7.497318 -0.105835
1268594948.338636 33.599998 -0.280600 -7.522236 -0.249185
1268594948.438642 33.599998 -0.445300 -7.563625 -0.413885
1268594948.538675 33.599998 -0.454450 -7.605928 -0.423035
1268594948.738661 33.599998 -9.763050 -8.849535 -9.731635
1268594948.838667 33.599998 -16.482200 -10.494614 -16.450785
1268594948.938675 33.599998 -17.202000 -12.211672 -17.170585
1268594949.038680 33.599998 -15.545850 -13.763116 -15.514435
1268594949.138687 33.599998 -12.480600 -15.008034 -12.449185
1268594949.238695 33.599998 -10.132100 -16.018103 -10.100685
1268594949.338700 33.599998 -8.558300 -16.870791 -8.526885
1268594949.438708 33.599998 -6.886900 -17.556340 -6.855485
1268594949.538713 33.599998 -5.279550 -18.081153 -5.248135
1268594949.638720 33.599998 -5.157550 -18.593767 -5.126135
1268594949.738726 33.599998 -4.291350 -19.019760 -4.259935
1268594949.838732 33.599998 -4.273050 -19.443924 -4.241635
1268594949.940850 33.599998 -9.708150 -20.411597 -9.676735
1268594950.138752 33.599998 -8.009300 -22.315834 -7.977885
1268594950.238758 33.599998 -8.454600 -23.158153 -8.423185
1268594950.338765 33.599998 -4.706150 -23.625626 -4.674735
1268594950.438775 33.599998 -2.260050 -23.848490 -2.228635
1268594950.538777 33.599998 -1.378600 -23.983208 -1.347185
1268594950.640683 33.599998 -1.592100 -24.139277 -1.560685
1268594950.838797 33.599998 0.256200 -24.143059 0.287615
1268594950.938805 33.599998 -0.747250 -24.214642 -0.715835
1268594951.038817 33.599998 0.186050 -24.192896 0.217465
1268594951.138817 33.599998 0.045750 -24.185179 0.077165
1268594951.238823 33.599998 0.622200 -24.119818 0.653615
1268594951.338840 33.599998 1.329800 -23.983696 1.361215
1268594951.538842 33.599998 5.953600 -23.210033 5.985015
1268594951.638851 33.599998 9.537350 -22.253157 9.568765
1268594951.738856 33.599998 12.453150 -21.004700 12.484565
1268594951.838862 33.599998 13.017400 -19.699819 13.048815
1268594951.938869 33.599998 10.135150 -18.683162 10.166565
1268594952.038875 33.599998 8.893800 -17.790641 8.925215
1268594952.138883 33.599998 7.457250 -17.041774 7.488665
1268594952.238889 33.599998 7.036350 -16.334998 7.067765
1268594952.338895 33.599998 8.225850 -15.509271 8.257265
1268594952.438901 33.599998 8.607100 -14.645420 8.638515
1268594952.538909 33.599998 9.031050 -13.739173 9.062465
1268594952.638914 33.599998 8.533900 -12.882642 8.565315
1268594952.738928 33.599998 7.554850 -12.124015 7.586265
1268594952.838929 33.599998 7.246800 -11.396194 7.278215
1268594952.938935 33.599998 6.594100 -10.733642 6.625515
1268594953.038940 33.599998 5.502200 -10.180281 5.533615
1268594953.138948 33.599998 5.584550 -9.618684 5.615965
1268594953.238952 33.599998 4.947100 -9.120833 4.978515
1268594953.338961 33.599998 5.627250 -8.554966 5.658665
1268594953.438976 33.599998 4.764100 -8.075415 4.795515
1268594953.638979 33.599998 4.459100 -7.094047 4.490515
1268594953.738986 33.599998 4.285250 -6.662380 4.316665
1268594953.838993 33.599998 4.529250 -6.206314 4.560665
1268594953.939001 33.599998 3.303150 -5.872857 3.334565
1268594954.039008 33.599998 3.431250 -5.526591 3.462665
1268594954.139013 33.599998 3.138450 -5.209604 3.169865
1268594954.239019 33.599998 2.504050 -4.956058 2.535465
1268594954.339035 33.599998 2.220400 -4.730876 2.251815
1268594954.539041 33.599998 1.308450 -4.444908 1.339865
1268594954.639045 33.599998 1.186450 -4.323122 1.217865
1268594954.739052 33.599998 0.369050 -4.283075 0.400465
1268594954.839093 33.599998 0.991250 -4.180809 1.022665
1268594955.039072 33.599998 0.628300 -4.045816 0.659715
1268594955.139078 33.599998 1.098000 -3.932874 1.129415
1268594955.239086 33.599998 0.933300 -3.836403 0.964715
1268594955.339093 33.599998 0.488000 -3.784461 0.519415
1268594955.439099 33.599998 0.603900 -3.720930 0.635315
1268594955.539124 33.599998 0.674050 -3.650383 0.705465
1268594955.739119 33.599998 1.152900 -3.446460 1.184315
1268594955.839124 33.599998 0.777750 -3.365544 0.809165
1268594955.939131 33.599998 0.805200 -3.281882 0.836615
1268594956.039137 33.599998 1.064450 -3.172296 1.095865
1268594956.139145 33.599998 0.527650 -3.116389 0.559065
1268594956.239162 33.599998 0.716750 -3.041573 0.748165
1268594956.439167 33.599998 0.512400 -2.863575 0.543815
1268594956.539171 33.599998 0.847900 -2.775643 0.879315
1268594956.639175 33.599998 0.893650 -2.683137 0.925065
1268594956.739183 33.599998 0.701500 -2.609845 0.732915
1268594956.839191 33.599998 0.732000 -2.533504 0.763415
1268594956.939208 33.599998 0.747250 -2.455637 0.778665
1268594957.139211 33.599998 1.201700 -2.219689 1.233115
1268594957.239215 33.599998 0.423950 -2.174153 0.455365
1268594957.339222 33.599998 1.329800 -2.038031 1.361215
1268594957.439229 33.599998 1.457900 -1.889100 1.489315
1268594957.539235 33.599998 1.009550 -1.785003 1.040965
1268594957.639243 33.599998 1.692750 -1.612587 1.724165
1268594957.739249 33.599998 1.543300 -1.455115 1.574715
1268594957.839281 33.599998 0.759450 -1.376029 0.790865
1268594958.039267 33.599998 0.857050 -1.155026 0.888465
1268594958.139275 33.599998 1.274900 -1.024394 1.306315
1268594958.239281 33.599998 0.658800 -0.955373 0.690215
1268594958.339288 33.599998 1.061400 -0.846091 1.092815
1268594958.439294 33.599998 1.421300 -0.700820 1.452715
1268594958.539322 33.599998 1.384700 -0.559208 1.416115
1268594958.739313 33.599998 1.284050 -0.299470 1.315465
1268594958.839323 33.599998 0.771650 -0.219164 0.803065
1268594958.939328 33.599998 1.247450 -0.091277 1.278865
1268594959.039334 33.599998 0.927200 0.004584 0.958615
1268594959.139340 33.599998 1.113250 0.119051 1.144665
1268594959.239364 33.599998 1.482300 0.270422 1.513715
1268594959.439360 33.599998 1.634800 0.599090 1.666215
1268594959.539366 33.599998 1.964200 0.798652 1.995615
1268594959.639373 33.599998 2.083150 1.010108 2.114565
1268594959.739382 33.599998 2.436950 1.256945 2.468365
1268594959.839386 33.599998 2.342400 1.494326 2.373815
1268594959.939395 33.599998 2.150250 1.712493 2.181665
1268594960.039402 33.599998 2.290550 1.944689 2.321965
1268594960.139407 33.599998 2.052650 2.153096 2.084065
1268594960.239415 33.599998 2.302750 2.386512 2.334165
1268594960.339419 33.599998 2.772450 2.666899 2.803865
1268594960.439425 33.599998 2.144150 2.884455 2.175565
1268594960.539432 33.599998 2.452200 3.132817 2.483615
1268594960.639461 33.599998 1.976400 3.333598 2.007815
1268594960.839451 33.599998 0.777750 3.545146 0.809165
1268594960.939459 33.599998 -0.155550 3.532733 -0.124135
1268594961.039465 33.599998 -0.805200 3.455354 -0.773785
1268594961.139504 33.599998 -2.141100 3.244386 -2.109685
1268594961.339486 33.599998 -4.050400 2.587599 -4.018985
1268594961.439491 33.599998 -3.797250 2.211015 -3.765835
1268594961.539497 33.599998 -3.586800 1.855477 -3.555385
1268594961.639503 33.599998 -3.199450 1.538673 -3.168035
1268594961.739512 33.599998 -3.833850 1.158430 -3.802435
1268594961.839528 33.599998 -3.644750 0.797096 -3.613335
1268594962.039530 33.599998 -5.340550 -0.139986 -5.309135
1268594962.139538 33.599998 -9.741700 -1.111014 -9.710285
1268594962.239544 33.599998 -10.864100 -2.194283 -10.832685
1268594962.339549 33.599998 -9.839300 -3.175071 -9.807885
1268594962.439559 33.599998 -8.994450 -4.071375 -8.963035
1268594962.539583 33.599998 -8.686400 -4.936873 -8.654985
1268594962.739576 33.599998 -6.710000 -6.353720 -6.678585
1268594962.839582 33.599998 -5.447300 -6.895309 -5.415885
1268594962.939590 33.599998 -5.236850 -7.415852 -5.205435
1268594963.039595 33.599998 -5.865150 -7.999226 -5.833735
1268594963.139601 33.599998 -6.090850 -8.605169 -6.059435
1268594963.239632 33.599998 -5.047750 -9.106803 -5.016335
1268594963.439622 33.599998 -4.590250 -10.008810 -4.558835
1268594963.539628 33.599998 -4.751900 -10.480858 -4.720485
1268594963.639637 33.599998 -5.401550 -11.017872 -5.370135
1268594963.739642 33.599998 -5.130100 -11.527740 -5.098685
1268594963.839647 33.599998 -4.788500 -12.003449 -4.757085
1268594963.939670 33.599998 -4.218150 -12.422122 -4.186735
1268594964.139668 33.599998 -0.732000 -12.883099 -0.700585
1268594964.239674 33.599998 3.287900 -12.551168 3.319315
1268594964.339680 33.599998 6.478200 -11.900206 6.509615
1268594964.439687 33.599998 6.914350 -11.205630 6.945765
1268594964.539694 33.599998 4.395050 -10.762983 4.426465
1268594964.639725 33.599998 3.702700 -10.389572 3.734115
1268594964.839716 33.599998 0.908900 -10.089879 0.940315
1268594964.939721 33.599998 0.301950 -10.056542 0.333365
1268594965.039728 33.599998 0.176900 -10.035711 0.208315
1268594965.139748 33.599998 -0.158600 -10.048429 -0.127185
1268594965.339746 33.599998 -0.524600 -10.172381 -0.493185
1268594965.439752 33.599998 -0.387350 -10.207975 -0.355935
1268594965.539759 33.599998 -0.942450 -10.299078 -0.911035
1268594965.639765 33.599998 -1.293200 -10.425257 -1.261785
1268594965.739772 33.599998 -1.509750 -10.573090 -1.478335
1268594965.839779 33.599998 -2.473550 -10.817304 -2.442135
1268594965.939786 33.599998 -2.995100 -11.113672 -2.963685
1268594966.039819 33.599998 -1.952000 -11.305731 -1.920585
1268594966.239804 33.599998 -3.156750 -11.861258 -3.125335
1268594966.339812 33.599998 -4.523150 -12.310431 -4.491735
1268594966.439817 33.599998 -4.837300 -12.791020 -4.805885
1268594966.539825 33.599998 -6.328750 -13.420753 -6.297335
1268594966.639831 33.599998 -5.407650 -13.958377 -5.376235
1268594966.740898 33.599998 -5.871250 -14.542360 -5.839835
1268594966.939850 33.599998 -5.926150 -15.721002 -5.894735
1268594967.039859 33.599998 -6.136600 -16.331521 -6.105185
1268594967.139865 33.599998 -5.307000 -16.859079 -5.275585
1268594967.241537 33.599998 -5.538800 -17.409818 -5.507385
1268594967.439895 33.599998 -2.873100 -18.191655 -2.841685
1268594967.639897 33.599998 -1.528050 -18.672457 -1.496635
1268594967.739905 33.599998 0.057950 -18.663520 0.089365
1268594967.839910 33.599998 -0.704550 -18.730834 -0.673135
1268594967.939917 33.599998 0.439200 -18.683772 0.470615
1268594968.039922 33.599998 0.649650 -18.615666 0.681065
1268594968.139929 33.599998 0.460550 -18.566469 0.491965
1268594968.239961 33.599998 0.542900 -18.509038 0.574315
1268594968.439950 33.599998 2.985950 -18.143465 3.017365
1268594968.539956 33.599998 5.785850 -17.561738 5.817265
1268594968.639962 33.599998 8.042850 -16.754312 8.074265
1268594968.739969 33.599998 11.654050 -15.585765 11.685465
1268594968.839976 33.599998 14.313650 -14.151259 14.345065
1268594968.939984 33.599998 16.521850 -12.495932 16.553265
1268594969.039988 33.599998 16.177200 -10.875071 16.208615
1268594969.139994 33.599998 13.057050 -9.566224 13.088465
1268594969.240001 33.599998 10.711600 -8.491923 10.743015
